Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
88349,"[3416425, 12, 723212, 3166524]","(0, 0, 1, 0)","['2022-08-18', '2022-08-20']",[2]
87114,"[12, 723212, 4236677, 1072972]","(0, 1, 0, 0)","['2022-08-19', '2022-08-20']",[1]
89920,"[1676329, 4217370, 12, 723212]","(0, 0, 0, 1)","['2022-08-20', '2022-08-21']",[1]
75201,"[3781649, 2399475, 723212, 12]","(0, 0, 1, 0)","['2022-09-09', '2022-09-18']",[9]
12254,"[4305336, 1109194, 1109196, 12]","(1, 1, 1, 0)","['2022-09-10', '2022-11-26']",[77]
80324,"[3805835, 3653339, 3805836, 12]","(0, 0, 1, 0)","['2022-09-10', '2022-09-12']",[2]
92056,"[4287340, 723212, 12, 4273518]","(0, 1, 0, 0)","['2022-09-10', '2022-09-11']",[1]
93711,"[3954513, 4034001, 12, 4153351]","(0, 0, 0, 1)","['2022-09-11', '2022-09-13', '2022-09-14']","[2, 1]"
92802,"[794225, 12, 723212, 1152973]","(0, 0, 1, 0)","['2022-09-12', '2022-09-22']",[10]
27839,"[3840217, 4354220, 12, 3840257]","(0, 0, 0, 0)","['2022-09-13', '2022-09-14']",[1]
32403,"[808548, 1942425, 723212, 12]","(0, 0, 1, 0)","['2022-09-13', '2023-02-18', '2023-09-05', '2023-09-12', '2023-09-13', '2023-09-23']","[158, 199, 7, 1, 10]"
40261,"[1179451, 716451, 12, 3258599]","(0, 0, 0, 0)","['2022-09-13', '2022-12-02']",[80]
70651,"[3680353, 3437354, 4029147, 4357602]","(0, 0, 0, 0)","['2022-09-13', '2022-09-15']",[2]
12507,"[1660656, 1242892, 12, 1830374]","(0, 0, 0, 1)","['2022-09-14', '2022-09-26']",[12]
80324,"[3805835, 4363771, 3805836, 12]","(0, 0, 1, 0)","['2022-09-14', '2022-09-16']",[2]
95760,"[12, 723212, 4366733, 3692575]","(0, 1, 0, 0)","['2022-09-14', '2022-09-21']",[7]
28037,"[1210056, 2624163, 12, 1614989]","(0, 0, 0, 0)","['2022-09-15', '2022-09-16']",[1]
29040,"[750625, 944707, 723212, 12]","(0, 0, 1, 0)","['2022-09-15', '2022-11-08', '2023-01-11']","[54, 64]"
63883,"[4272155, 2282787, 1538515, 4381110]","(0, 0, 0, 0)","['2022-09-15', '2022-09-19']",[4]
88453,"[1471144, 4341808, 12, 723212]","(0, 0, 0, 1)","['2022-09-15', '2022-09-20']",[5]
92495,"[1779020, 723212, 12, 727271]","(0, 1, 0, 0)","['2022-09-15', '2022-09-22']",[7]
96342,"[3938273, 4277411, 12, 723212]","(0, 0, 0, 1)","['2022-09-15', '2022-09-16']",[1]
69557,"[2979720, 3046674, 2484427, 12]","(0, 1, 0, 0)","['2022-09-16', '2022-12-22']",[97]
96707,"[3954513, 3398411, 12, 4153351]","(0, 0, 0, 1)","['2022-09-16', '2022-09-18']",[2]
97041,"[4288395, 3621883, 12, 4435214]","(0, 0, 0, 1)","['2022-09-16', '2022-09-18']",[2]
14254,"[2784732, 12, 1444493, 3579583]","(0, 0, 1, 0)","['2022-09-17', '2023-02-23']",[159]
97356,"[4447010, 12, 723212, 4447237]","(0, 0, 1, 0)","['2022-09-17', '2022-09-18']",[1]
24715,"[1119449, 12, 2226550, 909567]","(0, 0, 1, 1)","['2022-09-18', '2022-09-25']",[7]
71175,"[3210024, 723212, 12, 2521964]","(0, 1, 0, 0)","['2022-09-18', '2022-09-21']",[3]
91858,"[3283300, 3997401, 12, 723212]","(0, 0, 0, 1)","['2022-09-18', '2022-10-16', '2022-10-22', '2022-10-25', '2022-12-03']","[28, 6, 3, 39]"
98405,"[3954513, 12, 4495222, 4153351]","(0, 0, 0, 1)","['2022-09-18', '2022-09-20']",[2]
65020,"[924170, 2825003, 12, 4322711]","(0, 1, 0, 0)","['2022-09-19', '2022-09-25', '2022-10-16']","[6, 21]"
84976,"[4076369, 12, 723212, 3153565]","(0, 0, 1, 0)","['2022-09-19', '2022-11-21']",[63]
98768,"[1031931, 12, 723212, 4512382]","(0, 0, 1, 0)","['2022-09-19', '2022-09-20']",[1]
23847,"[4486536, 2102084, 12, 972951]","(0, 0, 0, 1)","['2022-09-20', '2022-09-24']",[4]
99589,"[3521555, 12, 723212, 741606]","(0, 0, 1, 0)","['2022-09-20', '2022-09-25']",[5]
30782,"[2687808, 4540508, 12, 2687806]","(1, 0, 0, 0)","['2022-09-21', '2022-09-23', '2022-09-26', '2022-10-15', '2022-10-18', '2022-10-19', '2022-10-23', '2022-10-25', '2022-10-26', '2022-10-28', '2022-11-06', '2022-11-07', '2022-11-10', '2022-11-13', '2022-11-18', '2022-11-20', '2022-11-21', '2022-11-22', '2022-11-27', '2022-11-30', '2022-12-03', '2022-12-06', '2022-12-08', '2022-12-10', '2022-12-11', '2023-01-03', '2023-01-05', '2023-01-09', '2023-01-10', '2023-01-11', '2023-01-16', '2023-03-19']","[2, 3, 19, 3, 1, 4, 2, 1, 2, 9, 1, 3, 3, 5, 2, 1, 1, 5, 3, 3, 3, 2, 2, 1, 23, 2, 4, 1, 1, 5, 62]"
74120,"[3749050, 1131315, 12, 3749051]","(1, 0, 0, 1)","['2022-09-21', '2023-07-01', '2023-07-16', '2023-09-29']","[283, 15, 75]"
77933,"[4533860, 3893193, 3893194, 4533772]","(1, 0, 0, 1)","['2022-09-21', '2023-01-18']",[119]
99850,"[3954513, 12, 4531228, 4153351]","(0, 0, 0, 1)","['2022-09-21', '2022-09-22']",[1]
100509,"[3954513, 12, 4545509, 4153351]","(0, 0, 0, 1)","['2022-09-22', '2022-09-23']",[1]
35329,"[813329, 1833187, 12, 723212]","(0, 0, 0, 1)","['2022-09-23', '2022-09-26']",[3]
82694,"[729051, 12, 2925533, 598886]","(0, 0, 0, 0)","['2022-09-25', '2022-10-31']",[36]
100939,"[3815377, 12, 723212, 823645]","(0, 0, 1, 0)","['2022-09-25', '2023-01-07']",[104]
60781,"[2186720, 12, 3431174, 3246916]","(0, 0, 0, 0)","['2022-09-26', '2022-10-26']",[30]
91858,"[3997401, 723212, 12, 3527743]","(0, 1, 0, 0)","['2022-09-26', '2022-10-30', '2022-11-05']","[34, 6]"
93407,"[1385610, 723212, 12, 4310062]","(0, 1, 0, 0)","['2022-09-26', '2024-02-02']",[494]
84159,"[1537048, 2207985, 12, 2558501]","(0, 0, 0, 0)","['2022-10-15', '2022-10-18']",[3]
103690,"[1381625, 682467, 12, 723212]","(0, 0, 0, 1)","['2022-10-17', '2022-10-18']",[1]
106089,"[4660545, 4659073, 4659418, 12]","(1, 0, 0, 0)","['2022-10-18', '2022-11-24']",[37]
19479,"[4645225, 957402, 12, 1528038]","(0, 0, 0, 1)","['2022-10-19', '2022-10-20', '2022-11-10', '2022-12-01']","[1, 21, 21]"
86642,"[1536285, 12, 723212, 3109692]","(0, 0, 1, 0)","['2022-10-20', '2022-10-22']",[2]
106071,"[723212, 12, 750333, 4664007]","(1, 0, 0, 0)","['2022-10-20', '2022-10-24', '2022-11-02']","[4, 9]"
107234,"[12, 723212, 3166524, 1764087]","(0, 1, 0, 0)","['2022-10-20', '2022-11-11']",[22]
38555,"[3642117, 12, 3662573, 3662518]","(1, 0, 0, 0)","['2022-10-24', '2022-11-12']",[19]
98462,"[4097898, 12, 4496652, 1059990]","(0, 0, 0, 0)","['2022-10-25', '2022-10-30', '2022-11-14', '2022-11-23']","[5, 15, 9]"
104614,"[1526657, 2805602, 12, 657397]","(0, 1, 0, 0)","['2022-10-25', '2022-11-22']",[28]
104185,"[167824, 4615500, 12, 4615501]","(0, 1, 0, 1)","['2022-10-26', '2022-11-20', '2022-12-12']","[25, 22]"
109324,"[4749026, 4738723, 4752013, 4738718]","(0, 0, 0, 0)","['2022-10-26', '2022-10-27']",[1]
26166,"[4772287, 12, 2851671, 2400455]","(0, 0, 1, 1)","['2022-10-27', '2022-11-05', '2022-11-22']","[9, 17]"
30088,"[973673, 12, 723212, 4645225]","(0, 0, 1, 0)","['2022-10-27', '2022-11-08', '2022-11-28', '2022-12-24', '2024-01-31']","[12, 20, 26, 403]"
104290,"[4027689, 1652499, 12, 723212]","(0, 0, 0, 1)","['2022-10-27', '2022-10-28']",[1]
109124,"[4728128, 4788274, 4728234, 12]","(0, 0, 1, 0)","['2022-10-28', '2022-10-31']",[3]
109874,"[4754968, 4791961, 12, 4754967]","(1, 0, 0, 1)","['2022-10-28', '2022-10-29']",[1]
26560,"[506744, 2805602, 12, 707853]","(0, 1, 0, 0)","['2022-10-29', '2024-01-23']",[451]
109928,"[4757736, 4796474, 12, 4771814]","(0, 0, 0, 0)","['2022-10-29', '2022-11-02']",[4]
110100,"[12, 723212, 921966, 878167]","(0, 1, 0, 0)","['2022-10-29', '2022-11-13']",[15]
108323,"[3246402, 4651603, 723212, 12]","(0, 0, 1, 0)","['2022-10-30', '2022-11-12']",[13]
88032,"[4637137, 12, 4611349, 3954558]","(0, 0, 0, 1)","['2022-11-01', '2022-11-13']",[12]
104185,"[4615501, 4615500, 12, 1379303]","(1, 1, 0, 0)","['2022-11-01', '2022-11-28', '2022-11-29', '2022-12-01', '2022-12-02']","[27, 1, 2, 1]"
38581,"[3841754, 12, 723212, 3010543]","(0, 0, 1, 0)","['2022-11-02', '2022-12-27']",[55]
92686,"[883928, 1110932, 12, 978798]","(0, 0, 0, 0)","['2022-11-02', '2022-11-06']",[4]
98988,"[1794753, 4855267, 12, 723212]","(0, 0, 0, 1)","['2022-11-02', '2022-11-06']",[4]
32403,"[1942425, 12, 723212, 4645225]","(0, 0, 1, 0)","['2022-11-03', '2022-12-17', '2023-02-15', '2023-03-16', '2023-11-26']","[44, 60, 29, 255]"
83588,"[2250763, 4040876, 4036283, 12]","(0, 1, 1, 0)","['2022-11-05', '2022-11-07', '2022-11-18', '2022-11-20', '2023-03-28', '2023-04-27', '2023-06-22']","[2, 11, 2, 128, 30, 56]"
30505,"[4645225, 723212, 12, 853252]","(0, 1, 0, 0)","['2022-11-07', '2023-02-25']",[110]
114470,"[4853331, 12, 4832173, 1768503]","(0, 0, 0, 0)","['2022-11-07', '2022-11-09']",[2]
45847,"[4645225, 12, 723212, 1401879]","(0, 0, 1, 0)","['2022-11-08', '2023-10-14']",[340]
104565,"[4211850, 12, 723212, 2807231]","(0, 0, 1, 0)","['2022-11-08', '2022-11-23']",[15]
29040,"[750625, 723212, 12, 3860334]","(0, 1, 0, 0)","['2022-11-10', '2023-01-03']",[54]
69272,"[3771110, 4113706, 3683302, 3995830]","(0, 1, 0, 0)","['2022-11-10', '2022-11-21']",[11]
80779,"[861872, 1135827, 723212, 12]","(0, 0, 1, 0)","['2022-11-10', '2022-11-11']",[1]
108846,"[4717995, 12, 723212, 1135827]","(0, 0, 1, 0)","['2022-11-10', '2022-11-11', '2022-11-12']","[1, 1]"
115784,"[1081632, 2442529, 12, 4928334]","(0, 1, 0, 1)","['2022-11-10', '2023-03-25', '2023-06-08', '2023-07-29', '2023-09-06']","[135, 75, 51, 39]"
29956,"[1442029, 907379, 723212, 12]","(0, 0, 1, 0)","['2022-11-12', '2022-12-18']",[36]
106713,"[4672192, 12, 723212, 4745047]","(0, 0, 1, 0)","['2022-11-12', '2022-11-13']",[1]
14130,"[2817136, 1638986, 12, 1639180]","(0, 0, 0, 0)","['2022-11-13', '2023-07-05']",[234]
92408,"[4639399, 723212, 12, 4001783]","(0, 1, 0, 0)","['2022-11-14', '2023-05-27']",[194]
113145,"[1258769, 2805602, 12, 434350]","(0, 1, 0, 1)","['2022-11-14', '2022-11-21']",[7]
108844,"[4723340, 3361882, 12, 4717975]","(1, 0, 0, 1)","['2022-11-19', '2023-05-10']",[172]
117758,"[1468761, 12, 723212, 4970030]","(0, 0, 1, 0)","['2022-11-19', '2022-11-24', '2022-11-27']","[5, 3]"
117767,"[1468761, 12, 723212, 4970030]","(0, 0, 1, 0)","['2022-11-19', '2022-11-24', '2022-11-29']","[5, 5]"
69813,"[3647961, 3361882, 3361883, 12]","(1, 0, 0, 0)","['2022-11-20', '2022-11-22', '2022-11-24']","[2, 2]"
82694,"[189008, 729051, 12, 85535]","(0, 0, 0, 0)","['2022-11-20', '2022-12-04']",[14]
83353,"[1957865, 12, 723212, 4645225]","(0, 0, 1, 0)","['2022-11-20', '2022-12-13']",[23]
117961,"[4977545, 4979106, 4977539, 12]","(0, 1, 0, 0)","['2022-11-20', '2022-11-21', '2022-11-24']","[1, 3]"
118018,"[26296, 750561, 12, 723212]","(0, 0, 0, 1)","['2022-11-20', '2022-12-12', '2023-03-21']","[22, 99]"
91571,"[4272865, 4645202, 1186499, 12]","(0, 0, 0, 0)","['2022-11-21', '2022-12-13']",[22]
98771,"[3577600, 3653588, 12, 4967709]","(0, 0, 0, 0)","['2022-11-21', '2022-11-23']",[2]
104185,"[4615501, 12, 4615500, 6205]","(1, 0, 1, 0)","['2022-11-21', '2022-12-04', '2023-01-09']","[13, 36]"
82694,"[208346, 729051, 12, 85535]","(0, 0, 0, 0)","['2022-11-22', '2023-02-22']",[92]
101557,"[4570544, 2805602, 12, 1464709]","(0, 1, 0, 0)","['2022-11-22', '2022-12-21']",[29]
108323,"[4651603, 723212, 12, 1232180]","(0, 1, 0, 0)","['2022-11-22', '2022-12-30']",[38]
56248,"[3799208, 1484860, 1631981, 3637647]","(0, 0, 0, 0)","['2022-11-23', '2022-11-27', '2023-04-04']","[4, 128]"
69813,"[3647961, 4968330, 3361883, 12]","(1, 0, 0, 0)","['2022-11-23', '2022-11-28']",[5]
115784,"[1251568, 1081632, 12, 4928334]","(0, 0, 0, 1)","['2022-11-24', '2023-02-04', '2023-12-27']","[72, 326]"
115784,"[2442529, 10619, 12, 4928334]","(1, 0, 0, 1)","['2022-11-26', '2023-03-09']",[103]
29628,"[808548, 723212, 12, 1061573]","(0, 1, 0, 0)","['2022-11-27', '2023-08-10', '2023-08-30', '2023-10-02']","[256, 20, 33]"
83588,"[4040876, 4036283, 4940108, 12]","(1, 1, 0, 0)","['2022-11-27', '2023-02-03', '2023-02-18']","[68, 15]"
119189,"[1176577, 978922, 12, 723212]","(0, 0, 0, 1)","['2022-11-27', '2023-01-17', '2023-01-19']","[51, 2]"
92498,"[4677760, 3932009, 919747, 12]","(0, 1, 0, 0)","['2022-11-28', '2022-12-04', '2022-12-14']","[6, 10]"
42822,"[4645225, 1139147, 12, 723212]","(0, 0, 0, 1)","['2022-11-30', '2023-01-17', '2023-02-08', '2023-02-27', '2023-03-27', '2023-11-16']","[48, 22, 19, 28, 234]"
60810,"[5056432, 4088355, 2798388, 3979583]","(1, 0, 0, 0)","['2022-11-30', '2023-01-09']",[40]
114506,"[5017689, 4840739, 4908909, 4821955]","(1, 0, 0, 0)","['2022-11-30', '2023-03-13']",[103]
61853,"[3452202, 5053219, 12, 2805602]","(0, 0, 0, 1)","['2022-12-01', '2022-12-11']",[10]
92498,"[3932009, 4189849, 919747, 12]","(1, 0, 0, 0)","['2022-12-01', '2022-12-24']",[23]
113185,"[4983824, 5068420, 12, 4864184]","(0, 0, 0, 1)","['2022-12-01', '2022-12-05']",[4]
101557,"[4570544, 2805602, 5053219, 12]","(0, 1, 0, 0)","['2022-12-02', '2022-12-05', '2022-12-09']","[3, 4]"
122024,"[5076879, 12, 5068334, 729007]","(1, 0, 1, 0)","['2022-12-02', '2022-12-08']",[6]
122669,"[3800316, 12, 723212, 716262]","(0, 0, 1, 0)","['2022-12-03', '2023-02-22']",[81]
30782,"[2687808, 748764, 12, 2687806]","(1, 0, 0, 0)","['2022-12-04', '2022-12-05', '2022-12-07']","[1, 2]"
115784,"[2442529, 12, 733397, 4928334]","(1, 0, 0, 1)","['2022-12-04', '2023-02-05']",[63]
122024,"[3398024, 12, 5068334, 5076879]","(0, 0, 1, 1)","['2022-12-04', '2022-12-07', '2022-12-19', '2023-01-03', '2023-01-05', '2023-02-01']","[3, 12, 15, 2, 27]"
121737,"[1794753, 1702876, 723212, 12]","(0, 0, 1, 0)","['2022-12-05', '2022-12-10']",[5]
122024,"[458894, 12, 5068334, 5076879]","(0, 0, 1, 1)","['2022-12-05', '2022-12-12', '2022-12-21', '2023-01-12']","[7, 9, 22]"
91767,"[4268120, 4268121, 4758850, 12]","(1, 1, 0, 0)","['2022-12-07', '2023-06-26']",[201]
122015,"[3139740, 3324537, 12, 723212]","(0, 0, 0, 1)","['2022-12-07', '2022-12-08']",[1]
124330,"[4764186, 12, 3902869, 4764958]","(0, 0, 0, 0)","['2022-12-07', '2022-12-08']",[1]
30704,"[2684353, 12, 4919958, 2685479]","(1, 0, 0, 0)","['2022-12-08', '2023-02-07']",[61]
95685,"[3318848, 2842492, 12, 3954558]","(0, 0, 0, 1)","['2022-12-08', '2022-12-12', '2023-01-21', '2023-01-22']","[4, 40, 1]"
108323,"[4651603, 12, 723212, 1232180]","(0, 0, 1, 0)","['2022-12-08', '2022-12-21']",[13]
26166,"[843682, 12, 2851671, 2400455]","(0, 0, 1, 1)","['2022-12-09', '2022-12-20']",[11]
83588,"[4040876, 4036283, 12, 4040875]","(1, 1, 0, 0)","['2022-12-09', '2022-12-31', '2023-02-20', '2023-04-22', '2023-06-28', '2023-07-09', '2023-07-21', '2023-08-12', '2023-10-10', '2023-11-29', '2024-02-15', '2024-02-20']","[22, 51, 61, 67, 11, 12, 22, 59, 50, 78, 5]"
84989,"[2926123, 4091219, 723212, 12]","(0, 0, 1, 0)","['2022-12-09', '2022-12-12']",[3]
89948,"[1794753, 4216491, 4235044, 12]","(0, 0, 1, 0)","['2022-12-09', '2022-12-16']",[7]
123153,"[2051731, 1558218, 3063555, 12]","(0, 0, 0, 0)","['2022-12-09', '2022-12-13']",[4]
124401,"[3182825, 12, 3471997, 3106022]","(0, 0, 0, 0)","['2022-12-10', '2022-12-22']",[12]
112560,"[4848872, 4713420, 12, 1121140]","(1, 1, 0, 0)","['2022-12-11', '2022-12-13', '2022-12-16', '2022-12-17', '2023-01-12', '2023-01-16']","[2, 3, 1, 26, 4]"
36233,"[908899, 4235044, 4607621, 2699583]","(0, 1, 0, 0)","['2022-12-12', '2022-12-29']",[17]
54657,"[3268642, 4992339, 12, 3164461]","(1, 0, 0, 0)","['2022-12-12', '2022-12-15', '2022-12-19', '2022-12-27']","[3, 4, 8]"
112560,"[4848872, 1113909, 4713420, 12]","(1, 0, 1, 0)","['2022-12-12', '2022-12-21', '2022-12-28']","[9, 7]"
122024,"[3380490, 12, 5068334, 5076879]","(0, 0, 1, 1)","['2022-12-13', '2022-12-17', '2022-12-28', '2023-01-17']","[4, 11, 20]"
123125,"[1346772, 12, 1247373, 4963590]","(0, 0, 0, 0)","['2022-12-13', '2023-01-06']",[24]
111830,"[1446785, 843682, 12, 4818033]","(0, 0, 0, 1)","['2022-12-14', '2022-12-19']",[5]
107158,"[4050216, 4681337, 1283316, 12]","(0, 0, 0, 0)","['2022-12-15', '2022-12-29']",[14]
119937,"[3518048, 5021980, 12, 5021981]","(0, 1, 0, 1)","['2022-12-15', '2023-02-03']",[50]
5887,"[903088, 4660337, 4919955, 904340]","(0, 1, 1, 0)","['2022-12-16', '2023-01-22', '2023-02-13']","[37, 22]"
111830,"[4818033, 843682, 12, 1446785]","(1, 0, 0, 0)","['2022-12-17', '2022-12-21', '2023-01-11', '2023-01-31']","[4, 21, 20]"
30782,"[163233, 543651, 5219966, 7807]","(0, 0, 1, 0)","['2022-12-18', '2023-04-17']",[120]
111830,"[4818033, 843682, 12, 3429367]","(1, 0, 0, 0)","['2022-12-18', '2023-01-10', '2023-01-28']","[23, 18]"
112560,"[4848872, 4713420, 12, 56798]","(1, 1, 0, 0)","['2022-12-18', '2022-12-22']",[4]
117153,"[4959689, 12, 723212, 732478]","(0, 0, 1, 0)","['2022-12-18', '2023-01-16', '2023-01-18']","[29, 2]"
83588,"[4040876, 4036283, 12, 2000399]","(1, 1, 0, 0)","['2022-12-19', '2022-12-21', '2022-12-24']","[2, 3]"
66042,"[2849951, 12, 842134, 2758166]","(0, 0, 0, 0)","['2022-12-21', '2023-03-08']",[77]
129538,"[5273196, 12, 1716454, 5273199]","(0, 0, 0, 1)","['2022-12-22', '2022-12-24', '2022-12-31', '2023-01-10']","[2, 7, 10]"
129985,"[4289321, 12, 2281525, 3076119]","(0, 0, 0, 0)","['2022-12-22', '2022-12-23']",[1]
129538,"[5273196, 3938188, 12, 5273199]","(0, 0, 0, 1)","['2022-12-23', '2023-01-17']",[25]
117153,"[1794753, 4959689, 12, 723212]","(0, 0, 0, 1)","['2022-12-24', '2023-01-22']",[29]
125838,"[5197764, 4678485, 5296862, 3404863]","(0, 0, 0, 0)","['2022-12-24', '2022-12-29']",[5]
129538,"[5309176, 12, 5273196, 5273199]","(0, 0, 0, 1)","['2022-12-25', '2022-12-29', '2023-01-14']","[4, 16]"
79945,"[163233, 2123042, 12, 3073375]","(0, 0, 0, 0)","['2022-12-26', '2022-12-27']",[1]
81380,"[3933080, 3911188, 723212, 12]","(0, 0, 1, 0)","['2022-12-26', '2023-01-09']",[14]
103565,"[4699131, 4681131, 12, 4699135]","(0, 0, 0, 0)","['2022-12-26', '2023-01-02']",[7]
108844,"[4723340, 4639419, 12, 4717975]","(1, 0, 0, 1)","['2022-12-26', '2023-01-08', '2023-01-14', '2023-06-03', '2023-06-09']","[13, 6, 140, 6]"
31704,"[968027, 723212, 12, 775767]","(0, 1, 0, 0)","['2022-12-27', '2023-01-04']",[8]
33859,"[1211889, 12, 723212, 887871]","(0, 0, 1, 0)","['2022-12-27', '2022-12-30']",[3]
131996,"[1468761, 12, 723212, 5321911]","(0, 0, 1, 0)","['2022-12-27', '2023-02-14']",[49]
129592,"[5274416, 12, 5274415, 4950671]","(1, 0, 0, 1)","['2022-12-28', '2023-01-02', '2023-01-06', '2023-01-13', '2023-02-05', '2023-02-08', '2023-02-10', '2023-02-13', '2023-02-16', '2023-02-18', '2023-02-25', '2023-02-28', '2023-03-06', '2023-03-09', '2023-03-19', '2023-04-08', '2023-05-18', '2023-06-28', '2023-06-29', '2023-08-22', '2023-08-30', '2023-10-13', '2023-12-22', '2024-01-02', '2024-01-18', '2024-02-16']","[5, 4, 7, 23, 3, 2, 3, 3, 2, 7, 3, 6, 3, 10, 20, 40, 41, 1, 54, 8, 44, 70, 11, 16, 29]"
92542,"[2840057, 4633010, 12, 3654149]","(0, 0, 0, 0)","['2022-12-29', '2022-12-30', '2022-12-31', '2023-01-06', '2023-01-07', '2023-01-13', '2023-01-28', '2023-01-29']","[1, 1, 6, 1, 6, 15, 1]"
126803,"[5327808, 4731113, 12, 5327494]","(0, 0, 0, 0)","['2022-12-29', '2023-01-03']",[5]
105143,"[12, 723212, 1631574, 3735231]","(0, 1, 0, 0)","['2022-12-30', '2023-01-31']",[32]
108844,"[1533264, 4723340, 12, 4717975]","(0, 1, 0, 1)","['2022-12-31', '2023-01-01']",[1]
96437,"[4277137, 979170, 12, 723212]","(0, 0, 0, 1)","['2023-01-01', '2023-01-02']",[1]
130993,"[5352081, 723212, 12, 5058334]","(0, 1, 0, 0)","['2023-01-01', '2023-01-08']",[7]
112612,"[1381225, 3586571, 12, 594047]","(0, 0, 0, 0)","['2023-01-02', '2023-09-07']",[248]
130148,"[5262425, 5362898, 12, 723212]","(0, 0, 0, 1)","['2023-01-02', '2023-06-01']",[150]
38709,"[41988, 723212, 12, 1679157]","(0, 1, 0, 0)","['2023-01-03', '2023-01-04', '2023-01-07', '2023-01-10', '2023-01-12', '2023-01-13', '2023-02-10', '2023-02-14', '2023-02-16', '2023-03-01', '2023-03-09', '2023-03-11', '2023-03-21', '2023-04-13', '2023-04-15', '2023-04-20', '2023-04-23', '2023-05-05', '2023-07-31', '2023-08-10', '2023-08-13']","[1, 3, 3, 2, 1, 28, 4, 2, 13, 8, 2, 10, 23, 2, 5, 3, 12, 87, 10, 3]"
92498,"[3932009, 919747, 12, 5251259]","(1, 0, 0, 0)","['2023-01-03', '2023-01-08']",[5]
112560,"[4848872, 3464881, 4713420, 12]","(1, 0, 1, 0)","['2023-01-03', '2023-01-04']",[1]
60287,"[3520674, 5204523, 3520842, 5374403]","(0, 0, 0, 0)","['2023-01-04', '2023-02-07', '2023-02-28']","[34, 21]"
83588,"[4040876, 4036283, 12, 4920526]","(1, 1, 0, 1)","['2023-01-04', '2023-01-17', '2023-03-21', '2023-04-19', '2023-04-26', '2023-06-30', '2023-07-11', '2023-07-15', '2023-08-08', '2023-09-20', '2023-10-08', '2024-02-05', '2024-02-10', '2024-02-14', '2024-02-26', '2024-03-17']","[13, 63, 29, 7, 65, 11, 4, 24, 43, 18, 120, 5, 4, 12, 20]"
71731,"[3684937, 12, 723212, 3574367]","(0, 0, 1, 0)","['2023-01-05', '2023-03-01']",[55]
137947,"[12, 723212, 1350429, 2004311]","(0, 1, 0, 0)","['2023-01-05', '2023-01-06']",[1]
126330,"[5207912, 988195, 12, 5207910]","(1, 0, 0, 1)","['2023-01-07', '2023-01-10', '2023-01-13', '2023-01-14']","[3, 3, 1]"
119189,"[1176577, 12, 723212, 2643463]","(0, 0, 1, 0)","['2023-01-08', '2023-01-29']",[21]
121215,"[3803722, 2953619, 12, 723212]","(0, 0, 0, 1)","['2023-01-08', '2023-04-28']",[110]
134417,"[5405929, 5351978, 723212, 12]","(0, 0, 1, 0)","['2023-01-08', '2023-01-11']",[3]
138766,"[4201481, 1507690, 12, 723212]","(0, 0, 0, 1)","['2023-01-08', '2023-01-09']",[1]
119189,"[1176577, 1887675, 12, 723212]","(0, 0, 0, 1)","['2023-01-10', '2023-01-14']",[4]
38709,"[12, 41988, 723212, 1679157]","(0, 0, 1, 0)","['2023-01-11', '2023-04-18']",[97]
74120,"[3749050, 3749051, 1440180, 12]","(1, 1, 0, 0)","['2023-01-11', '2023-04-22']",[101]
128634,"[1446785, 843682, 5255675, 12]","(0, 0, 1, 0)","['2023-01-11', '2023-01-12', '2023-01-13']","[1, 1]"
112560,"[4848872, 4713420, 12, 4863316]","(1, 1, 0, 0)","['2023-01-13', '2023-01-20', '2023-01-22', '2023-02-07', '2023-02-11', '2023-02-12', '2023-02-13']","[7, 2, 16, 4, 1, 1]"
36065,"[1733616, 728152, 1439397, 3962646]","(0, 0, 0, 1)","['2023-01-14', '2023-01-30']",[16]
37989,"[3381752, 3132355, 1629579, 5476254]","(0, 1, 0, 0)","['2023-01-15', '2023-01-16']",[1]
100092,"[808548, 5058795, 12, 723212]","(0, 0, 0, 1)","['2023-01-18', '2023-03-21', '2023-04-21', '2023-09-04']","[62, 31, 136]"
126330,"[5207912, 5207910, 12, 4433358]","(1, 1, 0, 0)","['2023-01-19', '2023-08-26']",[219]
141789,"[5428652, 4547322, 723212, 12]","(0, 0, 1, 0)","['2023-01-19', '2023-08-07']",[200]
12254,"[5485952, 1109194, 1109196, 12]","(0, 1, 1, 0)","['2023-01-21', '2023-03-11']",[49]
30782,"[2687808, 12, 2687806, 5523367]","(1, 0, 0, 0)","['2023-01-21', '2023-02-13', '2023-02-23', '2023-02-24', '2023-02-28', '2023-03-08', '2023-03-09', '2023-03-12', '2023-04-21', '2023-04-25', '2023-05-08', '2023-05-09', '2023-05-18']","[23, 10, 1, 4, 8, 1, 3, 40, 4, 13, 1, 9]"
133194,"[3628704, 3595493, 12, 723212]","(0, 0, 0, 1)","['2023-01-21', '2023-01-30']",[9]
138438,"[762185, 3195841, 5381732, 12]","(0, 0, 1, 0)","['2023-01-22', '2023-06-07']",[136]
105641,"[4648599, 5528009, 12, 4647119]","(1, 0, 0, 0)","['2023-01-28', '2023-02-03']",[6]
84653,"[5036195, 5363188, 1334926, 3073375]","(0, 0, 0, 0)","['2023-01-29', '2023-01-30']",[1]
117817,"[4585104, 12, 1206996, 4971693]","(0, 0, 0, 1)","['2023-01-30', '2023-02-13', '2023-03-06']","[14, 21]"
