Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
6458,"(540531, 677743, 678057)","(0, 1, 1)","['2020-10-20', '2020-10-21', '2020-10-22', '2020-10-26', '2020-10-29', '2020-11-04', '2020-11-17', '2020-11-28', '2020-11-29', '2020-12-03', '2020-12-05', '2020-12-07', '2020-12-23', '2020-12-24', '2020-12-28', '2021-01-05', '2021-01-07', '2021-01-11', '2021-01-18', '2021-01-28', '2021-02-02', '2021-02-05', '2021-02-16', '2021-02-18', '2021-02-19', '2021-03-10', '2021-03-11', '2021-03-29', '2021-04-19', '2021-05-02', '2021-05-05', '2021-05-11', '2021-05-14', '2021-05-25', '2021-05-28', '2021-05-31', '2021-06-01', '2021-06-02', '2021-06-03', '2021-06-26', '2021-07-26', '2021-08-03', '2021-08-11', '2021-08-12', '2021-08-13', '2021-09-03', '2021-09-09', '2021-09-16', '2021-09-22', '2021-09-23', '2021-09-24', '2021-10-08', '2021-10-13', '2021-10-20', '2021-10-27', '2021-11-01', '2021-11-03', '2021-11-06', '2021-11-15', '2021-11-24', '2021-11-29', '2021-12-03', '2021-12-15', '2021-12-16', '2022-01-21', '2022-01-24', '2022-01-27', '2022-03-01', '2022-03-08', '2022-04-22', '2022-05-16', '2022-05-23', '2022-06-23', '2022-06-24', '2022-07-04', '2022-09-23', '2022-10-19', '2022-10-31', '2022-11-05', '2022-12-13', '2022-12-28', '2023-01-18', '2023-02-02', '2023-02-07', '2023-02-09', '2023-02-10', '2023-02-21', '2023-02-28', '2023-03-15', '2023-03-23', '2023-03-30', '2023-04-13', '2023-04-14', '2023-04-25', '2023-04-26', '2023-05-04', '2023-05-08', '2023-05-19', '2023-05-22', '2023-05-24', '2023-06-09', '2023-06-12', '2023-06-13', '2023-06-16', '2023-06-21', '2023-07-06', '2023-07-11', '2023-08-02', '2023-08-14', '2023-08-16', '2023-08-28', '2023-09-06', '2023-09-22', '2023-10-16', '2023-10-20', '2023-12-22', '2024-02-12']","[1, 1, 4, 3, 6, 13, 11, 1, 4, 2, 2, 16, 1, 4, 8, 2, 4, 7, 10, 5, 3, 11, 2, 1, 19, 1, 18, 21, 13, 3, 6, 3, 11, 3, 3, 1, 1, 1, 23, 30, 8, 8, 1, 1, 21, 6, 7, 6, 1, 1, 14, 5, 7, 7, 5, 2, 3, 9, 9, 5, 4, 12, 1, 36, 3, 3, 33, 7, 45, 24, 7, 31, 1, 10, 81, 26, 12, 5, 38, 15, 21, 15, 5, 2, 1, 11, 7, 15, 8, 7, 14, 1, 11, 1, 8, 4, 11, 3, 2, 16, 3, 1, 3, 5, 15, 5, 22, 12, 2, 12, 9, 16, 24, 4, 63, 52]"
6458,"(566160, 566173, 601416)","(0, 1, 1)","['2020-10-28', '2020-12-02', '2021-01-01']","[35, 30]"
6458,"(691054, 692145, 692146)","(0, 1, 1)","['2020-11-14', '2020-12-04', '2020-12-31', '2021-01-09', '2021-01-10', '2021-01-25', '2021-02-01', '2021-02-26', '2021-02-27', '2021-04-10', '2021-05-03', '2021-05-15', '2021-05-16', '2021-07-05', '2021-07-06', '2021-08-01', '2021-08-02', '2021-09-14', '2022-01-09', '2022-03-06', '2022-04-01', '2022-04-02', '2022-08-06']","[20, 27, 9, 1, 15, 7, 25, 1, 42, 23, 12, 1, 50, 1, 26, 1, 43, 117, 56, 26, 1, 126]"
6458,"(708859, 708872, 709083)","(0, 1, 1)","['2021-01-12', '2021-03-03', '2021-06-30']","[50, 119]"
6458,"(717995, 718355, 718356)","(0, 1, 1)","['2021-02-17', '2022-02-03', '2022-11-02', '2022-12-07', '2022-12-21', '2023-01-06', '2023-02-01', '2023-04-24', '2023-10-09', '2023-12-11']","[351, 272, 35, 14, 16, 26, 82, 168, 63]"
6458,"(714916, 714917, 714919)","(0, 1, 1)","['2021-02-22', '2021-03-12', '2021-04-30', '2021-05-26', '2021-06-04', '2021-07-30', '2021-09-17']","[18, 49, 26, 9, 56, 49]"
6458,"(705290, 709448, 711634)","(0, 1, 1)","['2021-02-24', '2021-03-09', '2021-04-04', '2021-04-21', '2021-08-04', '2021-09-08', '2021-09-10', '2021-11-04', '2021-11-21', '2022-02-27', '2022-03-17', '2022-05-20', '2022-06-27', '2022-07-02', '2022-07-08', '2022-08-09', '2022-08-10', '2022-08-13', '2022-08-17', '2022-09-09', '2022-09-12', '2022-10-24', '2022-11-21', '2022-11-29', '2022-12-06', '2022-12-08', '2022-12-19', '2022-12-23', '2022-12-30', '2023-01-07', '2023-01-16', '2023-01-19', '2023-01-30', '2023-02-08', '2023-02-22', '2023-03-01', '2023-03-21', '2023-03-29', '2023-03-31', '2023-04-05', '2023-04-10', '2023-04-27', '2023-04-28', '2023-05-05', '2023-05-12', '2023-05-13', '2023-06-02', '2023-06-07', '2023-06-15', '2023-06-20', '2023-06-26', '2023-06-29', '2023-07-05', '2023-07-10', '2023-07-14', '2023-07-19', '2023-07-25', '2023-07-27', '2023-08-10', '2023-08-21', '2023-08-25', '2023-08-31', '2023-09-01', '2023-09-07', '2023-09-08', '2023-09-11', '2023-09-12', '2023-09-15', '2023-09-20', '2023-09-26', '2023-09-28', '2023-10-06', '2023-10-13', '2023-10-17', '2023-10-19', '2023-10-26', '2023-11-17', '2023-11-24', '2023-12-01', '2023-12-08', '2023-12-12', '2023-12-20', '2023-12-28', '2024-01-04', '2024-01-11', '2024-01-31', '2024-02-05', '2024-02-09', '2024-02-13', '2024-02-26', '2024-03-08', '2024-03-19', '2024-03-22']","[13, 26, 17, 105, 35, 2, 55, 17, 98, 18, 64, 38, 5, 6, 32, 1, 3, 4, 23, 3, 42, 28, 8, 7, 2, 11, 4, 7, 8, 9, 3, 11, 9, 14, 7, 20, 8, 2, 5, 5, 17, 1, 7, 7, 1, 20, 5, 8, 5, 6, 3, 6, 5, 4, 5, 6, 2, 14, 11, 4, 6, 1, 6, 1, 3, 1, 3, 5, 6, 2, 8, 7, 4, 2, 7, 22, 7, 7, 7, 4, 8, 8, 7, 7, 20, 5, 4, 4, 13, 11, 11, 3]"
6458,"(956245, 958854, 960449)","(0, 1, 1)","['2021-06-05', '2021-12-12']",[190]
6458,"(722471, 725124, 725589)","(0, 1, 1)","['2021-07-17', '2021-09-15']",[60]
6458,"(714919, 994151, 994593)","(1, 0, 1)","['2021-09-26', '2021-09-27', '2021-11-27', '2021-12-17', '2022-01-16', '2022-03-02', '2022-04-08', '2022-04-17', '2022-04-21', '2022-05-17', '2022-06-30']","[1, 61, 20, 30, 45, 37, 9, 4, 26, 44]"
6458,"(725589, 1032441, 1033974)","(1, 0, 1)","['2021-10-16', '2022-03-13', '2023-04-18', '2023-04-21', '2023-04-23', '2023-06-05']","[148, 401, 3, 2, 43]"
6458,"(1066137, 1095074, 1095132)","(0, 1, 1)","['2022-02-21', '2022-09-13', '2023-01-09', '2023-01-14', '2023-03-22', '2023-03-24']","[204, 118, 5, 67, 2]"
6458,"(2807229, 3160872, 3161292)","(0, 1, 1)","['2022-04-23', '2022-12-27', '2023-01-02', '2023-02-14', '2023-04-02', '2023-05-18', '2023-07-26']","[248, 6, 43, 47, 46, 69]"
6458,"(714919, 3673021, 3716327)","(1, 1, 0)","['2022-06-25', '2022-08-16', '2022-09-11', '2022-10-21', '2022-11-01']","[52, 26, 40, 11]"
5681,"(1005711, 1066947, 1725932)","(0, 0, 1)","['2022-01-07', '2022-01-13']",[6]
5887,"(29767, 4660337, 4919955)","(0, 1, 1)","['2022-11-19', '2022-11-21']",[2]
5887,"(29767, 6046979, 6466443)","(0, 0, 1)","['2024-01-26', '2024-01-27']",[1]
6839,"(163233, 528576, 592058)","(0, 0, 0)","['2020-11-25', '2020-11-30']",[5]
6839,"(592058, 606024, 870145)","(0, 0, 0)","['2021-05-11', '2021-08-26']",[107]
6839,"(592058, 606024, 811030)","(0, 0, 0)","['2021-05-13', '2021-08-23']",[102]
6861,"(478154, 673901, 695292)","(0, 0, 0)","['2020-12-13', '2021-02-14']",[63]
4006,"(179839, 433902, 678867)","(0, 0, 0)","['2020-11-20', '2021-01-13']",[54]
6711,"(538392, 551766, 678867)","(0, 0, 0)","['2020-11-29', '2020-12-02']",[3]
5989,"(675759, 915422, 1151632)","(0, 0, 0)","['2021-08-17', '2021-09-26']",[40]
6310,"(230877, 400827, 465387)","(0, 0, 0)","['2020-12-16', '2021-07-11']",[207]
7056,"(10856, 699610, 718533)","(0, 0, 0)","['2021-03-16', '2021-04-10']",[25]
7017,"(705454, 720800, 757025)","(1, 0, 0)","['2021-03-14', '2021-03-19']",[5]
7109,"(54223, 557332, 702340)","(0, 1, 0)","['2021-06-24', '2021-07-10', '2021-08-23']","[16, 44]"
7109,"(557332, 702340, 719728)","(1, 0, 0)","['2021-06-25', '2021-07-03', '2021-08-13']","[8, 41]"
4258,"(1113226, 4641262, 6288327)","(0, 0, 0)","['2024-02-13', '2024-02-18']",[5]
7037,"(478154, 673901, 695292)","(0, 0, 0)","['2020-12-13', '2021-02-14']",[63]
7245,"(478154, 722131, 3164948)","(0, 0, 1)","['2022-06-23', '2022-06-24']",[1]
6787,"(72656, 774102, 876588)","(0, 0, 0)","['2021-05-18', '2021-05-22']",[4]
7322,"(1055288, 4660337, 7330833)","(0, 1, 1)","['2023-10-22', '2023-11-05']",[14]
6186,"(657937, 703452, 720297)","(0, 1, 1)","['2021-01-14', '2021-04-17']",[93]
7486,"(714150, 717022, 719393)","(0, 1, 0)","['2021-01-22', '2021-01-23']",[1]
7552,"(478154, 1054433, 1107184)","(0, 0, 0)","['2021-08-23', '2021-08-29']",[6]
7545,"(478154, 768757, 1054433)","(0, 0, 0)","['2022-03-19', '2022-05-24']",[66]
7581,"(478154, 588845, 890451)","(0, 0, 0)","['2021-10-20', '2021-10-21']",[1]
7569,"(721038, 726816, 741056)","(0, 1, 0)","['2021-07-03', '2021-07-11']",[8]
7417,"(664426, 707870, 727496)","(0, 1, 0)","['2021-05-03', '2021-05-14']",[11]
7417,"(740176, 1430570, 3833160)","(0, 0, 0)","['2022-07-04', '2022-07-05']",[1]
7613,"(478154, 770734, 795079)","(0, 0, 0)","['2021-04-30', '2021-05-06']",[6]
7706,"(478154, 566769, 685127)","(0, 0, 0)","['2021-02-07', '2021-02-13']",[6]
7716,"(478154, 4483490, 5033230)","(0, 0, 0)","['2022-12-15', '2023-01-06']",[22]
7739,"(606526, 607589, 733445)","(0, 0, 0)","['2021-06-26', '2021-07-04']",[8]
7876,"(426994, 503847, 617385)","(0, 1, 0)","['2021-02-26', '2021-04-24', '2021-05-07', '2021-05-22']","[57, 13, 15]"
7876,"(80568, 426994, 503847)","(0, 0, 1)","['2021-02-27', '2021-05-15']",[77]
5926,"(534246, 635181, 638331)","(0, 0, 0)","['2021-06-04', '2021-06-10']",[6]
7702,"(714227, 901614, 992358)","(0, 0, 0)","['2021-09-26', '2021-09-30']",[4]
7702,"(3166995, 3166996, 3168313)","(0, 0, 1)","['2022-04-04', '2022-04-06', '2022-04-22']","[2, 16]"
7688,"(1511244, 2822348, 4660337)","(0, 0, 1)","['2022-12-06', '2023-01-18', '2023-05-13', '2023-06-06']","[43, 115, 24]"
7688,"(1511244, 2822348, 4919955)","(0, 0, 1)","['2023-04-27', '2023-05-18']",[21]
8359,"(478154, 758675, 811319)","(0, 0, 0)","['2021-03-20', '2021-03-29']",[9]
8382,"(962650, 1734747, 1734748)","(0, 1, 0)","['2021-12-15', '2021-12-18']",[3]
8534,"(559277, 882339, 1132643)","(0, 0, 1)","['2021-10-23', '2021-11-21']",[29]
8088,"(778443, 1018915, 2097048)","(1, 0, 0)","['2021-12-18', '2021-12-24']",[6]
8600,"(800064, 888941, 1019214)","(1, 1, 0)","['2021-07-13', '2021-07-29', '2021-08-06']","[16, 8]"
8015,"(478154, 757715, 835348)","(0, 0, 0)","['2021-04-05', '2021-04-06']",[1]
8387,"(478154, 1215302, 2173069)","(0, 0, 0)","['2021-12-23', '2021-12-24']",[1]
8693,"(478154, 658083, 1435148)","(0, 0, 0)","['2021-10-04', '2021-10-05']",[1]
8670,"(1423987, 1423989, 3248547)","(0, 0, 1)","['2022-04-16', '2022-04-17']",[1]
8670,"(478154, 1038155, 3248547)","(0, 0, 1)","['2022-05-23', '2022-07-03']",[41]
7760,"(768757, 3421192, 3421196)","(0, 0, 0)","['2022-05-14', '2022-05-22']",[8]
7804,"(868160, 1017369, 1654549)","(1, 0, 1)","['2021-10-23', '2021-10-25']",[2]
8734,"(895048, 1002786, 2217072)","(0, 0, 0)","['2022-12-16', '2022-12-31']",[15]
1875,"(45621, 399329, 821804)","(0, 0, 0)","['2021-04-14', '2021-06-20']",[67]
8848,"(923648, 1888162, 4624498)","(1, 1, 0)","['2023-12-10', '2023-12-25', '2024-03-23']","[15, 89]"
9016,"(478154, 1022481, 1863035)","(0, 0, 0)","['2023-09-12', '2023-09-15']",[3]
8331,"(742389, 745418, 850129)","(0, 0, 0)","['2021-04-19', '2021-04-21']",[2]
9117,"(478154, 604411, 766543)","(0, 0, 0)","['2021-04-23', '2021-05-05']",[12]
8605,"(1118363, 1184251, 1543042)","(1, 0, 0)","['2022-08-16', '2022-08-19', '2022-10-21']","[3, 63]"
8605,"(1118363, 1184251, 1443773)","(1, 0, 0)","['2022-10-19', '2022-10-20']",[1]
9185,"(478154, 1022481, 1863035)","(0, 0, 0)","['2023-09-06', '2023-09-08']",[2]
9114,"(478154, 686427, 709352)","(0, 0, 0)","['2021-11-23', '2021-11-25']",[2]
9354,"(766262, 1688623, 4058413)","(0, 0, 0)","['2023-01-21', '2023-03-08', '2023-03-19']","[46, 11]"
9354,"(1055288, 4660337, 4919955)","(0, 1, 1)","['2023-06-25', '2023-08-09']",[45]
8187,"(739974, 788665, 876836)","(0, 1, 1)","['2023-10-19', '2023-10-25']",[6]
8313,"(815268, 5383521, 6025467)","(1, 1, 0)","['2023-10-10', '2023-10-14', '2023-10-20']","[4, 6]"
9809,"(732838, 761427, 797356)","(0, 0, 0)","['2021-05-22', '2021-05-23']",[1]
7475,"(716191, 933709, 1070736)","(0, 0, 0)","['2021-08-27', '2021-09-17', '2021-10-01']","[21, 14]"
9770,"(963302, 963339, 991994)","(1, 1, 0)","['2021-06-24', '2021-09-22']",[90]
9729,"(1843396, 1912252, 2904937)","(0, 0, 1)","['2022-04-18', '2022-04-21']",[3]
8570,"(718075, 4227647, 5234333)","(0, 0, 1)","['2022-12-17', '2022-12-19']",[2]
9957,"(937902, 1034337, 1058087)","(0, 1, 0)","['2021-07-23', '2021-08-11']",[19]
7724,"(478154, 1022481, 1863035)","(0, 0, 0)","['2023-09-07', '2023-09-08']",[1]
10412,"(1002002, 4265643, 5383521)","(1, 0, 1)","['2023-04-01', '2023-04-26']",[25]
10365,"(478154, 1070946, 6466456)","(0, 0, 0)","['2023-05-04', '2023-05-07']",[3]
9961,"(937902, 1034359, 1058087)","(0, 1, 0)","['2021-07-26', '2021-08-09']",[14]
9861,"(856677, 920960, 1251383)","(0, 0, 0)","['2022-02-25', '2022-03-09']",[12]
9070,"(163233, 1587219, 2581201)","(0, 0, 1)","['2023-05-13', '2024-02-13']",[276]
8817,"(163233, 848429, 862308)","(0, 0, 0)","['2021-11-02', '2021-12-02']",[30]
7586,"(717193, 981694, 985050)","(0, 0, 0)","['2021-08-19', '2021-08-21']",[2]
10884,"(944057, 964076, 1005709)","(0, 0, 1)","['2021-06-30', '2021-07-01']",[1]
8497,"(782496, 936771, 5540122)","(0, 0, 0)","['2023-06-23', '2023-07-01']",[8]
10699,"(163233, 994997, 1000503)","(0, 0, 0)","['2021-07-08', '2021-07-14']",[6]
11187,"(3226559, 4959491, 5367250)","(0, 0, 0)","['2023-01-12', '2023-01-14']",[2]
11324,"(902968, 1036049, 1041390)","(0, 0, 0)","['2021-07-16', '2021-07-22', '2021-07-30', '2021-08-11']","[6, 8, 12]"
11324,"(1036049, 1057504, 1077037)","(0, 0, 0)","['2021-08-17', '2021-08-28']",[11]
11413,"(95295, 1019387, 1055251)","(0, 1, 0)","['2021-08-22', '2021-08-26']",[4]
7870,"(768757, 3421192, 3421196)","(0, 0, 0)","['2022-05-17', '2022-05-22']",[5]
10413,"(433753, 1012179, 4133311)","(0, 0, 0)","['2023-07-28', '2023-08-06']",[9]
10413,"(433753, 840229, 4133311)","(0, 0, 0)","['2023-08-14', '2023-09-01']",[18]
11409,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-04', '2022-04-06', '2022-05-16', '2022-05-19']","[2, 40, 3]"
11409,"(510236, 4008634, 4313742)","(0, 1, 1)","['2022-09-11', '2022-09-20']",[9]
10585,"(184857, 1069167, 1124580)","(0, 1, 1)","['2021-09-23', '2021-10-01']",[8]
12195,"(1102948, 1228553, 1228575)","(0, 0, 0)","['2021-08-29', '2021-09-10']",[12]
12254,"(836663, 1109194, 1109196)","(0, 1, 1)","['2021-08-09', '2021-08-22']",[13]
12254,"(1762, 1109194, 1109196)","(0, 1, 1)","['2021-08-19', '2021-12-29', '2022-03-01']","[132, 62]"
12254,"(1091049, 1109194, 1109196)","(0, 1, 1)","['2021-08-24', '2021-09-17']",[24]
12254,"(1109194, 1109196, 1188709)","(1, 1, 0)","['2021-08-28', '2021-10-22']",[55]
12254,"(1109194, 1109196, 1278483)","(1, 1, 0)","['2021-09-18', '2021-09-19', '2021-10-01']","[1, 12]"
12254,"(1109194, 1109196, 1351226)","(1, 1, 1)","['2021-09-20', '2021-09-22']",[2]
12254,"(688677, 1109194, 1109196)","(0, 1, 1)","['2021-09-28', '2021-12-10']",[73]
12254,"(747359, 1109194, 1109196)","(0, 1, 1)","['2021-10-04', '2021-10-17', '2021-10-19', '2021-11-11', '2021-11-19', '2021-11-22', '2021-12-18', '2022-01-17', '2022-08-03']","[13, 2, 23, 8, 3, 26, 30, 198]"
12254,"(713228, 1109194, 1109196)","(0, 1, 1)","['2021-10-05', '2021-10-06', '2021-10-12', '2022-01-23']","[1, 6, 103]"
12254,"(1109194, 1109196, 1641781)","(1, 1, 0)","['2021-10-30', '2021-11-27']",[28]
12254,"(1109194, 1109196, 1110007)","(1, 1, 0)","['2021-11-03', '2021-11-13']",[10]
12254,"(1109194, 1109196, 1143037)","(1, 1, 0)","['2021-11-09', '2021-11-10', '2021-11-12']","[1, 2]"
12254,"(725571, 1109194, 1109196)","(0, 1, 1)","['2021-11-29', '2021-12-01', '2021-12-04', '2021-12-07', '2022-01-03']","[2, 3, 3, 27]"
12254,"(1109194, 1109196, 2174634)","(1, 1, 0)","['2021-12-27', '2021-12-28', '2022-01-24', '2022-02-23', '2022-05-21', '2022-08-06', '2022-09-13', '2022-09-17', '2022-10-15', '2022-10-30']","[1, 27, 30, 87, 77, 38, 4, 28, 15]"
12254,"(718956, 1109194, 1109196)","(0, 1, 1)","['2022-01-08', '2022-02-28']",[51]
12254,"(1109194, 1109196, 2911127)","(1, 1, 0)","['2022-03-09', '2022-03-11']",[2]
12254,"(163063, 1109194, 1109196)","(0, 1, 1)","['2022-04-09', '2022-04-10', '2022-05-14', '2022-05-15', '2022-05-16', '2022-05-27', '2022-08-20', '2022-09-20', '2022-10-17']","[1, 34, 1, 1, 11, 85, 31, 27]"
12254,"(1109194, 1109196, 4305336)","(1, 1, 1)","['2022-09-10', '2022-11-26']",[77]
12254,"(1109194, 1109196, 5485952)","(1, 1, 0)","['2023-01-21', '2023-03-11']",[49]
12254,"(1109194, 1109196, 4920987)","(1, 1, 0)","['2023-03-07', '2023-03-26', '2023-05-22', '2023-07-27']","[19, 57, 66]"
12254,"(1109194, 1109196, 3586667)","(1, 1, 0)","['2023-03-31', '2023-07-03']",[94]
12254,"(1109194, 1109196, 6472001)","(1, 1, 0)","['2023-05-04', '2023-05-24', '2023-05-26']","[20, 2]"
12254,"(1109194, 1109196, 6491915)","(1, 1, 0)","['2023-05-12', '2023-05-29', '2023-06-08']","[17, 10]"
12254,"(1109194, 1109196, 6410037)","(1, 1, 0)","['2023-05-16', '2023-05-25', '2023-06-12']","[9, 18]"
12254,"(1109194, 1109196, 6487228)","(1, 1, 0)","['2023-05-20', '2023-06-04', '2023-06-06']","[15, 2]"
12254,"(1109194, 1109196, 6504739)","(1, 1, 0)","['2023-06-05', '2023-06-07', '2023-06-10', '2023-06-14']","[2, 3, 4]"
12254,"(606763, 1109194, 1109196)","(0, 1, 1)","['2023-06-24', '2023-08-01']",[38]
12254,"(699820, 1109194, 1109196)","(0, 1, 1)","['2023-06-25', '2023-06-27', '2023-07-23']","[2, 26]"
12254,"(1109194, 1109196, 6764769)","(1, 1, 0)","['2023-06-28', '2023-07-02']",[4]
12254,"(1109194, 1109196, 2737503)","(1, 1, 0)","['2023-07-10', '2023-07-18']",[8]
12254,"(1109194, 1109196, 4798357)","(1, 1, 0)","['2023-08-09', '2023-08-20']",[11]
12254,"(1109196, 6780923, 7100863)","(1, 0, 1)","['2023-09-20', '2023-09-23', '2023-11-05']","[3, 43]"
12254,"(1109196, 5348522, 7100863)","(1, 1, 1)","['2023-09-25', '2024-02-22', '2024-03-06']","[150, 13]"
12254,"(1109196, 7100863, 7241824)","(1, 1, 0)","['2023-09-26', '2023-12-25', '2023-12-26']","[90, 1]"
12254,"(1109196, 6104432, 7100863)","(1, 0, 1)","['2023-09-29', '2023-10-27']",[28]
12254,"(1109196, 3012517, 7100863)","(1, 0, 1)","['2023-10-14', '2024-03-17']",[155]
12254,"(606763, 1109196, 7100863)","(0, 1, 1)","['2023-10-20', '2023-10-30', '2023-11-11']","[10, 12]"
12254,"(1109196, 6973555, 7100863)","(1, 0, 1)","['2023-11-09', '2023-11-10']",[1]
12254,"(1109196, 7100863, 7368838)","(1, 1, 0)","['2023-11-27', '2023-11-28', '2023-11-29', '2023-12-01', '2023-12-02', '2023-12-05', '2023-12-06', '2023-12-15', '2023-12-18', '2023-12-20', '2024-01-03', '2024-01-14', '2024-01-26', '2024-02-15', '2024-02-16', '2024-02-19', '2024-03-01']","[1, 1, 2, 1, 3, 1, 9, 3, 2, 14, 11, 12, 20, 1, 3, 11]"
12254,"(1109196, 7100863, 7614840)","(1, 1, 0)","['2024-01-10', '2024-02-05', '2024-02-07', '2024-02-08', '2024-03-04', '2024-03-05', '2024-03-07', '2024-03-08', '2024-03-14', '2024-03-15', '2024-03-18']","[26, 2, 1, 25, 1, 2, 1, 6, 1, 3]"
12254,"(1109196, 5197755, 7100863)","(1, 0, 1)","['2024-01-21', '2024-02-06']",[16]
12254,"(1109196, 7100863, 7454272)","(1, 1, 0)","['2024-02-12', '2024-02-21', '2024-02-26', '2024-02-27']","[9, 5, 1]"
12363,"(4732519, 4965924, 6657482)","(0, 1, 0)","['2023-10-02', '2023-11-09']",[38]
12635,"(987653, 1150712, 1150834)","(0, 0, 0)","['2021-08-17', '2021-08-18']",[1]
11387,"(478154, 889504, 1057264)","(0, 0, 0)","['2021-08-18', '2022-09-16']",[394]
10114,"(955118, 956782, 1162015)","(0, 1, 0)","['2021-08-19', '2021-08-26']",[7]
12172,"(1035368, 1124580, 1161764)","(0, 1, 1)","['2021-08-22', '2021-08-27', '2021-09-10', '2021-09-22']","[5, 14, 12]"
11133,"(95295, 1019387, 1055251)","(0, 1, 0)","['2021-08-20', '2021-08-22', '2021-08-31', '2024-03-17']","[2, 9, 929]"
12746,"(1379578, 4569236, 4861387)","(0, 0, 0)","['2022-12-08', '2022-12-10']",[2]
12036,"(1072972, 4646400, 4958084)","(0, 0, 1)","['2022-11-14', '2022-12-24']",[40]
13045,"(864788, 898146, 909567)","(0, 0, 1)","['2021-08-26', '2021-08-27']",[1]
12740,"(1119548, 1171471, 3098534)","(0, 0, 0)","['2022-04-19', '2022-08-14']",[117]
12362,"(638475, 1245916, 1245917)","(0, 1, 1)","['2021-08-31', '2021-09-01', '2021-09-02', '2021-09-08', '2021-10-13', '2022-01-28', '2022-01-30', '2022-03-14']","[1, 1, 6, 35, 107, 2, 43]"
12362,"(821823, 1245916, 1245917)","(0, 1, 1)","['2021-10-25', '2021-12-17', '2022-03-01']","[53, 74]"
12362,"(734120, 1245916, 1245917)","(0, 1, 1)","['2022-02-07', '2022-02-09']",[2]
13393,"(558812, 942525, 1358066)","(0, 0, 0)","['2022-08-04', '2022-08-09']",[5]
13989,"(112057, 1045073, 1451042)","(0, 0, 1)","['2021-10-10', '2021-10-12']",[2]
13989,"(2328, 112057, 1451042)","(0, 0, 1)","['2021-10-16', '2021-10-19']",[3]
14199,"(787204, 985185, 1004138)","(0, 0, 0)","['2021-09-10', '2021-10-02']",[22]
12564,"(1104791, 1427921, 3107779)","(0, 0, 1)","['2022-04-02', '2022-04-05', '2022-04-06', '2022-04-07', '2022-04-08', '2022-04-09', '2022-04-10', '2022-04-11', '2022-04-14']","[3, 1, 1, 1, 1, 1, 1, 3]"
13404,"(957335, 1483679, 2904937)","(0, 0, 1)","['2022-04-16', '2022-04-18', '2022-04-20', '2022-04-21']","[2, 2, 1]"
12714,"(951925, 1411167, 2904937)","(0, 0, 1)","['2022-08-04', '2022-08-07']",[3]
11948,"(727461, 953128, 2616692)","(0, 0, 0)","['2022-01-27', '2022-01-28']",[1]
12962,"(1163496, 1376102, 1700072)","(0, 1, 0)","['2021-10-30', '2021-10-31']",[1]
14895,"(1520716, 1730063, 1838892)","(0, 1, 0)","['2021-12-04', '2021-12-11', '2021-12-13']","[7, 2]"
14518,"(1369418, 1376102, 5043726)","(0, 1, 0)","['2022-11-28', '2022-11-30']",[2]
13608,"(1149653, 3107779, 3129969)","(0, 1, 0)","['2022-04-01', '2022-04-05']",[4]
15560,"(829056, 1497665, 1700911)","(0, 0, 0)","['2022-10-15', '2022-10-16']",[1]
12147,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-01', '2022-04-11', '2022-04-14', '2022-04-15', '2022-04-16', '2022-04-18', '2022-04-24']","[10, 3, 1, 1, 2, 6]"
14612,"(581289, 654159, 1320277)","(0, 0, 0)","['2021-09-28', '2022-11-07']",[405]
14883,"(1300346, 1300397, 3107779)","(0, 0, 1)","['2022-04-07', '2022-04-24']",[17]
14883,"(1139084, 1300381, 3107779)","(0, 0, 1)","['2022-04-14', '2022-04-18', '2022-04-19']","[4, 1]"
15792,"(11382, 5041092, 5074965)","(0, 0, 0)","['2022-12-02', '2022-12-03']",[1]
11582,"(1055920, 1494892, 1494940)","(0, 0, 0)","['2021-09-30', '2021-10-01']",[1]
14847,"(217409, 1123165, 1123261)","(0, 0, 0)","['2021-09-30', '2021-12-21']",[82]
15980,"(1306041, 1484800, 1499986)","(0, 0, 0)","['2022-01-29', '2022-01-30']",[1]
13642,"(1149653, 3107779, 3129969)","(0, 1, 0)","['2022-04-01', '2022-04-05']",[4]
13275,"(1843396, 1912252, 2904937)","(0, 0, 1)","['2022-04-08', '2022-04-10', '2022-04-15', '2022-04-18', '2022-04-19', '2022-04-20', '2022-04-21']","[2, 5, 3, 1, 1, 1]"
13473,"(2904937, 2966029, 3059267)","(1, 0, 0)","['2022-04-02', '2022-04-04', '2022-04-09']","[2, 5]"
16063,"(1104791, 1427921, 3107779)","(0, 0, 1)","['2022-04-02', '2022-04-05', '2022-04-06', '2022-04-07', '2022-04-08', '2022-04-09', '2022-04-10', '2022-04-11', '2022-04-14']","[3, 1, 1, 1, 1, 1, 1, 3]"
16444,"(526820, 1379578, 3167177)","(0, 0, 0)","['2022-07-02', '2022-10-21']",[111]
16444,"(728472, 1379578, 3904701)","(0, 0, 0)","['2024-01-08', '2024-01-14']",[6]
15275,"(2330997, 3107779, 3127900)","(0, 1, 0)","['2022-04-10', '2022-04-12', '2022-04-14', '2022-04-16', '2022-04-17', '2022-04-18', '2022-04-21', '2022-04-22', '2022-04-23', '2022-04-24']","[2, 2, 2, 1, 1, 3, 1, 1, 1]"
